"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"truth_judgment","4418","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","78","2.1.0","469410","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","7","7T","7","Audio item 7","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_7T_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_41T_audio.webm","null","audio-keyboard-response","79","2.1.1","473490","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","41","41T","41","Audio item 41","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41T_audio.webm","","","","","","",""
"truth_judgment","2389","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","80","2.1.0","475881","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","41","41T","41","Audio item 41","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_13F_audio.webm","null","audio-keyboard-response","81","2.1.1","481819","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","13","13F","13","Audio item 13","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_13F_audio.webm","","","","","","",""
"truth_judgment","17314","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","82","2.1.0","499135","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","13","13F","13","Audio item 13","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_13F_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_2F_audio.webm","null","audio-keyboard-response","83","2.1.1","503934","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","2","2F","2","Audio item 2","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_2F_audio.webm","","","","","","",""
"truth_judgment","2458","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","84","2.1.0","506393","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","2","2F","2","Audio item 2","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_2F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_11F_audio.webm","null","audio-keyboard-response","85","2.1.1","511735","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","11","11F","11","Audio item 11","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_11F_audio.webm","","","","","","",""
"truth_judgment","2727","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","86","2.1.0","514464","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","11","11F","11","Audio item 11","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_11F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_3F_audio.webm","null","audio-keyboard-response","87","2.1.1","518902","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_3F_audio.webm","","","","","","",""
"truth_judgment","2518","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","88","2.1.0","521422","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_3F_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F4T_audio.webm","null","audio-keyboard-response","89","2.1.1","527604","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F4","F4T","4","Audio item F4","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4T_audio.webm","","","","","","",""
"truth_judgment","1849","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","90","2.1.0","529455","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F4","F4T","4","Audio item F4","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_6T_audio.webm","null","audio-keyboard-response","91","2.1.1","535635","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6T_audio.webm","","","","","","",""
"truth_judgment","3823","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","92","2.1.0","539459","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_6T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F16T_audio.webm","null","audio-keyboard-response","93","2.1.1","545040","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F16","F16T","16","Audio item F16","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16T_audio.webm","","","","","","",""
"truth_judgment","4955","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","94","2.1.0","549996","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F16","F16T","16","Audio item F16","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_46T_audio.webm","null","audio-keyboard-response","95","2.1.1","554317","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","46","46T","46","Audio item 46","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46T_audio.webm","","","","","","",""
"truth_judgment","1911","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","96","2.1.0","556230","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","46","46T","46","Audio item 46","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_36F_audio.webm","null","audio-keyboard-response","97","2.1.1","560312","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","36","36F","36","Audio item 36","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36F_audio.webm","","","","","","",""
"truth_judgment","4154","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","98","2.1.0","564467","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","36","36F","36","Audio item 36","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_12T_audio.webm","null","audio-keyboard-response","99","2.1.1","569206","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm","","","","","","",""
"truth_judgment","3272","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","100","2.1.0","572479","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F8F_audio.webm","null","audio-keyboard-response","101","2.1.1","578302","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F8","F8F","8","Audio item F8","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F8F_audio.webm","","","","","","",""
"truth_judgment","3043","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","102","2.1.0","581346","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F8","F8F","8","Audio item F8","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F8F_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_42F_audio.webm","null","audio-keyboard-response","103","2.1.1","586689","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","42","42F","42","Audio item 42","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_42F_audio.webm","","","","","","",""
"truth_judgment","1084","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","104","2.1.0","587775","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","42","42F","42","Audio item 42","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_42F_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_15T_audio.webm","null","audio-keyboard-response","105","2.1.1","591981","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","15","15T","15","Audio item 15","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_15T_audio.webm","","","","","","",""
"truth_judgment","3714","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","106","2.1.0","595696","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","15","15T","15","Audio item 15","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_15T_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_39T_audio.webm","null","audio-keyboard-response","107","2.1.1","599835","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_39T_audio.webm","","","","","","",""
"truth_judgment","2126","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","2","html-slider-response","108","2.1.0","601963","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_39T_audio.webm","7","2","2","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_47T_audio.webm","null","audio-keyboard-response","109","2.1.1","606102","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","47","47T","47","Audio item 47","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_47T_audio.webm","","","","","","",""
"truth_judgment","3379","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","110","2.1.0","609483","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","47","47T","47","Audio item 47","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_47T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F1T_audio.webm","null","audio-keyboard-response","111","2.1.1","613861","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F1","F1T","1","Audio item F1","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1T_audio.webm","","","","","","",""
"truth_judgment","6333","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","12","html-slider-response","112","2.1.0","620196","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F1","F1T","1","Audio item F1","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1T_audio.webm","7","12","12","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_38T_audio.webm","null","audio-keyboard-response","113","2.1.1","624220","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_38T_audio.webm","","","","","","",""
"truth_judgment","1391","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","114","2.1.0","625612","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","38","38T","38","Audio item 38","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_38T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_16T_audio.webm","null","audio-keyboard-response","115","2.1.1","628616","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","16","16T","16","Audio item 16","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16T_audio.webm","","","","","","",""
"truth_judgment","3336","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","116","2.1.0","631954","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","16","16T","16","Audio item 16","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_20T_audio.webm","null","audio-keyboard-response","117","2.1.1","637654","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","20","20T","20","Audio item 20","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_20T_audio.webm","","","","","","",""
"truth_judgment","1040","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","118","2.1.0","638695","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","20","20T","20","Audio item 20","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_20T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_4F_audio.webm","null","audio-keyboard-response","119","2.1.1","640856","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","4","4F","4","Audio item 4","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4F_audio.webm","","","","","","",""
"truth_judgment","9067","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","120","2.1.0","649925","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","4","4F","4","Audio item 4","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4F_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_31F_audio.webm","null","audio-keyboard-response","121","2.1.1","653949","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","31","31F","31","Audio item 31","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_31F_audio.webm","","","","","","",""
"truth_judgment","1361","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","122","2.1.0","655312","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","31","31F","31","Audio item 31","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_31F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_43T_audio.webm","null","audio-keyboard-response","123","2.1.1","659272","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","43","43T","43","Audio item 43","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_43T_audio.webm","","","","","","",""
"truth_judgment","1451","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","124","2.1.0","660724","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","43","43T","43","Audio item 43","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_43T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_29T_audio.webm","null","audio-keyboard-response","125","2.1.1","665886","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","29","29T","29","Audio item 29","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_29T_audio.webm","","","","","","",""
"truth_judgment","1137","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","12","html-slider-response","126","2.1.0","667024","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","29","29T","29","Audio item 29","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_29T_audio.webm","7","12","12","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_25F_audio.webm","null","audio-keyboard-response","127","2.1.1","670202","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","25","25F","25","Audio item 25","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_25F_audio.webm","","","","","","",""
"truth_judgment","937","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","128","2.1.0","671141","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","25","25F","25","Audio item 25","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_25F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_33T_audio.webm","null","audio-keyboard-response","129","2.1.1","674380","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm","","","","","","",""
"truth_judgment","1360","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","130","2.1.0","675740","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F5T_audio.webm","null","audio-keyboard-response","131","2.1.1","679884","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F5","F5T","5","Audio item F5","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5T_audio.webm","","","","","","",""
"truth_judgment","5492","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","132","2.1.0","685378","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","F5","F5T","5","Audio item F5","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_48T_audio.webm","null","audio-keyboard-response","133","2.1.1","691501","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","48","48T","48","Audio item 48","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48T_audio.webm","","","","","","",""
"truth_judgment","1350","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","134","2.1.0","692853","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","48","48T","48","Audio item 48","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_48T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_27T_audio.webm","null","audio-keyboard-response","135","2.1.1","695551","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","27","27T","27","Audio item 27","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_27T_audio.webm","","","","","","",""
"truth_judgment","2359","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","10","html-slider-response","136","2.1.0","697911","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","27","27T","27","Audio item 27","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_27T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_14F_audio.webm","null","audio-keyboard-response","137","2.1.1","705111","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","14","14F","14","Audio item 14","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_14F_audio.webm","","","","","","",""
"truth_judgment","4766","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","138","2.1.0","709878","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","14","14F","14","Audio item 14","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_14F_audio.webm","7","6","6","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_18T_audio.webm","null","audio-keyboard-response","139","2.1.1","714676","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","18","18T","18","Audio item 18","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_18T_audio.webm","","","","","","",""
"truth_judgment","1663","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","140","2.1.0","716340","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","18","18T","18","Audio item 18","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_18T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"final_screen","2012","
        <div class=""study-box center-text"">
          <h2>End of Study</h2>
          <p>Thank you for participating.</p>
          <p>Click the button below to finish and send your responses securely to the study server.</p>
        </div>
      ","0","html-button-response","141","2.1.0","718354","ttzort6o","4","accent_credibility_four_speakers","","","","","","","","","","","","","","","","","","","","","","","","","",""
