"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"truth_judgment","16484","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","2","html-slider-response","64","2.1.0","1231241","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F10","F10F","10","Audio item F10","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F10F_audio.webm","7","2","2","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_37T_audio.webm","null","audio-keyboard-response","65","2.1.1","1235669","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","37","37T","37","Audio item 37","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_37T_audio.webm","","","","","","",""
"truth_judgment","16452","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","11","html-slider-response","66","2.1.0","1252121","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","37","37T","37","Audio item 37","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_37T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F7F_audio.webm","null","audio-keyboard-response","67","2.1.1","1258321","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F7","F7F","7","Audio item F7","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F7F_audio.webm","","","","","","",""
"truth_judgment","949","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","5","html-slider-response","68","2.1.0","1259271","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F7","F7F","7","Audio item F7","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F7F_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_23T_audio.webm","null","audio-keyboard-response","69","2.1.1","1263082","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_23T_audio.webm","","","","","","",""
"truth_judgment","2174","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","70","2.1.0","1265257","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_23T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_11T_audio.webm","null","audio-keyboard-response","71","2.1.1","1273535","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","11","11T","11","Audio item 11","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_11T_audio.webm","","","","","","",""
"truth_judgment","1552","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","8","html-slider-response","72","2.1.0","1275087","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","11","11T","11","Audio item 11","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_11T_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F6T_audio.webm","null","audio-keyboard-response","73","2.1.1","1280597","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F6","F6T","6","Audio item F6","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F6T_audio.webm","","","","","","",""
"truth_judgment","1805","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","5","html-slider-response","74","2.1.0","1282403","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F6","F6T","6","Audio item F6","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F6T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_16F_audio.webm","null","audio-keyboard-response","75","2.1.1","1287474","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_16F_audio.webm","","","","","","",""
"truth_judgment","48775","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","12","html-slider-response","76","2.1.0","1336251","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_16F_audio.webm","7","12","12","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_13T_audio.webm","null","audio-keyboard-response","77","2.1.1","1342679","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","13","13T","13","Audio item 13","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_13T_audio.webm","","","","","","",""
"truth_judgment","3185","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","78","2.1.0","1345866","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","13","13T","13","Audio item 13","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_13T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_20F_audio.webm","null","audio-keyboard-response","79","2.1.1","1350748","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","20","20F","20","Audio item 20","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_20F_audio.webm","","","","","","",""
"truth_judgment","18361","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","11","html-slider-response","80","2.1.0","1369110","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","20","20F","20","Audio item 20","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_20F_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_41F_audio.webm","null","audio-keyboard-response","81","2.1.1","1374656","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_41F_audio.webm","","","","","","",""
"truth_judgment","1587","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","82","2.1.0","1376243","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_41F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F4F_audio.webm","null","audio-keyboard-response","83","2.1.1","1380434","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F4","F4F","4","Audio item F4","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4F_audio.webm","","","","","","",""
"truth_judgment","20985","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","5","html-slider-response","84","2.1.0","1401419","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F4","F4F","4","Audio item F4","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4F_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F5F_audio.webm","null","audio-keyboard-response","85","2.1.1","1405651","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F5","F5F","5","Audio item F5","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5F_audio.webm","","","","","","",""
"truth_judgment","47068","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","6","html-slider-response","86","2.1.0","1452720","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F5","F5F","5","Audio item F5","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F5F_audio.webm","7","6","6","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_21F_audio.webm","null","audio-keyboard-response","87","2.1.1","1458382","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","21","21F","21","Audio item 21","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_21F_audio.webm","","","","","","",""
"truth_judgment","10066","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","88","2.1.0","1468448","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","21","21F","21","Audio item 21","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_21F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_4F_audio.webm","null","audio-keyboard-response","89","2.1.1","1471912","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","4","4F","4","Audio item 4","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_4F_audio.webm","","","","","","",""
"truth_judgment","1447","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","3","html-slider-response","90","2.1.0","1473360","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","4","4F","4","Audio item 4","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_4F_audio.webm","7","3","3","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_19F_audio.webm","null","audio-keyboard-response","91","2.1.1","1476111","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","19","19F","19","Audio item 19","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_19F_audio.webm","","","","","","",""
"truth_judgment","1091","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","11","html-slider-response","92","2.1.0","1477202","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","19","19F","19","Audio item 19","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_19F_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F1F_audio.webm","null","audio-keyboard-response","93","2.1.1","1482021","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F1","F1F","1","Audio item F1","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1F_audio.webm","","","","","","",""
"truth_judgment","1810","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","94","2.1.0","1483832","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F1","F1F","1","Audio item F1","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F1F_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_6T_audio.webm","null","audio-keyboard-response","95","2.1.1","1488983","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_6T_audio.webm","","","","","","",""
"truth_judgment","1750","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","4","html-slider-response","96","2.1.0","1490733","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","6","6T","6","Audio item 6","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_6T_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_1T_audio.webm","null","audio-keyboard-response","97","2.1.1","1497444","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","1","1T","1","Audio item 1","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_1T_audio.webm","","","","","","",""
"truth_judgment","29685","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","98","2.1.0","1527130","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","1","1T","1","Audio item 1","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_1T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_31T_audio.webm","null","audio-keyboard-response","99","2.1.1","1531537","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","31","31T","31","Audio item 31","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_31T_audio.webm","","","","","","",""
"truth_judgment","2582","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","12","html-slider-response","100","2.1.0","1534119","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","31","31T","31","Audio item 31","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_31T_audio.webm","7","12","12","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_35F_audio.webm","null","audio-keyboard-response","101","2.1.1","1539736","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","35","35F","35","Audio item 35","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_35F_audio.webm","","","","","","",""
"truth_judgment","4488","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","102","2.1.0","1544226","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","35","35F","35","Audio item 35","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_35F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_9T_audio.webm","null","audio-keyboard-response","103","2.1.1","1548130","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_9T_audio.webm","","","","","","",""
"truth_judgment","1377","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","4","html-slider-response","104","2.1.0","1549508","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_9T_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_44F_audio.webm","null","audio-keyboard-response","105","2.1.1","1554599","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_44F_audio.webm","","","","","","",""
"truth_judgment","1379","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","11","html-slider-response","106","2.1.0","1555979","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_44F_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_29T_audio.webm","null","audio-keyboard-response","107","2.1.1","1561886","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","29","29T","29","Audio item 29","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_29T_audio.webm","","","","","","",""
"truth_judgment","2462","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","9","html-slider-response","108","2.1.0","1564349","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","29","29T","29","Audio item 29","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_29T_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_40T_audio.webm","null","audio-keyboard-response","109","2.1.1","1569896","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","40","40T","40","Audio item 40","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_40T_audio.webm","","","","","","",""
"truth_judgment","17004","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","2","html-slider-response","110","2.1.0","1586902","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","40","40T","40","Audio item 40","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_40T_audio.webm","7","2","2","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_1/ha77v84840_45T_audio.webm","null","audio-keyboard-response","111","2.1.1","1593216","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","45","45T","45","Audio item 45","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_45T_audio.webm","","","","","","",""
"truth_judgment","2591","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","112","2.1.0","1595807","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","45","45T","45","Audio item 45","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_45T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/ftqpxk732r_22F_audio.webm","null","audio-keyboard-response","113","2.1.1","1599958","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","22","22F","22","Audio item 22","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_22F_audio.webm","","","","","","",""
"truth_judgment","1346","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","6","html-slider-response","114","2.1.0","1601304","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","22","22F","22","Audio item 22","F","false","main","false","native_2","Native Speaker 2","native","audio/native_2/ftqpxk732r_22F_audio.webm","7","6","6","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F9T_audio.webm","null","audio-keyboard-response","115","2.1.1","1605883","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F9","F9T","9","Audio item F9","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9T_audio.webm","","","","","","",""
"truth_judgment","1801","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","10","html-slider-response","116","2.1.0","1607685","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","F9","F9T","9","Audio item F9","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9T_audio.webm","7","10","10","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_3F_audio.webm","null","audio-keyboard-response","117","2.1.1","1613375","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_3F_audio.webm","","","","","","",""
"truth_judgment","1317","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","8","html-slider-response","118","2.1.0","1614692","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","3","3F","3","Audio item 3","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_3F_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_39F_audio.webm","null","audio-keyboard-response","119","2.1.1","1619541","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","39","39F","39","Audio item 39","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_39F_audio.webm","","","","","","",""
"truth_judgment","1316","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
      <p>Move the marker to the point on the line that best matches your judgment.</p>
      <p class=""truth-scale-instruction"">Left end: definitely false. Right end: definitely true.</p>
      <p class=""small-note"">Reaction time for this judgment is recorded automatically.</p>
    </div>
  ","5","html-slider-response","120","2.1.0","1620858","qmzp17gt","1","accent_credibility_four_speakers","","","","","","","","39","39F","39","Audio item 39","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_39F_audio.webm","7","5","5","0","14","definitely false","definitely true"
