"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","participant_id_source","prolific_pid","prolific_study_id","prolific_session_id","counterbalance_list","study_name","consented","confirmed_read_and_understood","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label","participant_difficulty_rating_cm","difficulty_scale_min_cm","difficulty_scale_max_cm","difficulty_scale_left_label","difficulty_scale_right_label"
"speaker_difficulty_rating","2107","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","14","html-slider-response","53","2.1.0","252711","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","34","34T","34","Audio item 34","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_34T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","14","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_18F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","54","2.1.1","257209","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","18","18F","18","Audio item 18","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_18F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2983","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","55","2.1.0","260197","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","18","18F","18","Audio item 18","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_18F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2830","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","14","html-slider-response","56","2.1.0","263032","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","18","18F","18","Audio item 18","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_18F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","14","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","57","2.1.1","267779","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2085","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","58","2.1.0","269868","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","4503","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","59","2.1.0","274375","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_1F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","60","2.1.1","279715","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","1","1F","1","Audio item 1","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_1F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2733","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","61","2.1.0","282454","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","1","1F","1","Audio item 1","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_1F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2957","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","62","2.1.0","285415","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","1","1F","1","Audio item 1","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_1F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_9T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","63","2.1.1","289795","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3521","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","64","2.1.0","293320","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2904","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","65","2.1.0","296228","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_42T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","66","2.1.1","301870","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","42","42T","42","Audio item 42","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_42T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","4510","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","67","2.1.0","306384","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","42","42T","42","Audio item 42","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_42T_audio.webm?v=2026-05-12-native2-refresh","7","14","14","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2443","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","68","2.1.0","308831","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","42","42T","42","Audio item 42","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_42T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_43T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","69","2.1.1","313934","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","43","43T","43","Audio item 43","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_43T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","1810","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","70","2.1.0","315748","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","43","43T","43","Audio item 43","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_43T_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2199","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","71","2.1.0","317951","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","43","43T","43","Audio item 43","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_43T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","72","2.1.1","321795","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2176","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","73","2.1.0","323975","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2532","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","74","2.1.0","326511","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F9","F9F","9","Audio item F9","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_8F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","75","2.1.1","331971","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","8","8F","8","Audio item 8","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_8F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2941","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","76","2.1.0","334917","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","8","8F","8","Audio item 8","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_8F_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2542","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","11","html-slider-response","77","2.1.0","337464","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","8","8F","8","Audio item 8","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_8F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","11","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_41F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","78","2.1.1","343470","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","4991","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","79","2.1.0","348464","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2155","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","80","2.1.0","350623","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","41","41F","41","Audio item 41","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_41F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F15T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","81","2.1.1","358072","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F15","F15T","15","Audio item F15","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F15T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2332","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","82","2.1.0","360408","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F15","F15T","15","Audio item F15","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F15T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2384","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","3","html-slider-response","83","2.1.0","362796","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F15","F15T","15","Audio item F15","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F15T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","3","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","84","2.1.1","365742","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3078","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","85","2.1.0","368824","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","7","0","0","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2812","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","3","html-slider-response","86","2.1.0","371640","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","3","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_35T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","87","2.1.1","377284","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","35","35T","35","Audio item 35","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_35T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3320","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","88","2.1.0","380607","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","35","35T","35","Audio item 35","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_35T_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2547","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","89","2.1.0","383160","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","35","35T","35","Audio item 35","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_35T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F3T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","90","2.1.1","386105","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F3","F3T","3","Audio item F3","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","3714","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","91","2.1.0","389823","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F3","F3T","3","Audio item F3","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3T_audio.webm?v=2026-05-12-native2-refresh","7","14","14","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2384","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","92","2.1.0","392212","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","F3","F3T","3","Audio item F3","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F3T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_2T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","93","2.1.1","396952","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","2","2T","2","Audio item 2","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_2T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","2483","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","94","2.1.0","399440","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","2","2T","2","Audio item 2","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_2T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3115","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","95","2.1.0","402559","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","2","2T","2","Audio item 2","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_2T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","96","2.1.1","405795","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7705","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","97","2.1.0","413504","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","4138","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","6","html-slider-response","98","2.1.0","417646","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","6","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","99","2.1.1","422030","69f2b5f676aaf78f77d69d16","prolific","69f2b5f676aaf78f77d69d16","6a06508679bbd857881fcea0","6a0657cdf487e157baa5f092","4","accent_credibility_four_speakers","","","","","","","","","36","36T","36","Audio item 36","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_36T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
