"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","participant_id_source","prolific_pid","prolific_study_id","prolific_session_id","counterbalance_list","study_name","consented","confirmed_read_and_understood","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label","participant_difficulty_rating_cm","difficulty_scale_min_cm","difficulty_scale_max_cm","difficulty_scale_left_label","difficulty_scale_right_label"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_5F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","54","2.1.1","459857","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","5","5F","5","Audio item 5","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_5F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5332","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","55","2.1.0","465192","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","5","5F","5","Audio item 5","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_5F_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2730","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","3","html-slider-response","56","2.1.0","467923","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","5","5F","5","Audio item 5","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_5F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","3","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_46F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","57","2.1.1","472597","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","46","46F","46","Audio item 46","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7836","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","58","2.1.0","480437","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","46","46F","46","Audio item 46","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46F_audio.webm?v=2026-05-12-native2-refresh","7","8","8","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3188","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","59","2.1.0","483628","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","46","46F","46","Audio item 46","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_46F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_10T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","60","2.1.1","488017","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","10","10T","10","Audio item 10","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_10T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7057","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","61","2.1.0","495077","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","10","10T","10","Audio item 10","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_10T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2995","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","62","2.1.0","498074","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","10","10T","10","Audio item 10","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_10T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","63","2.1.1","502038","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","9725","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","2","html-slider-response","64","2.1.0","511765","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","7","2","2","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3681","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","65","2.1.0","515449","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","23","23T","23","Audio item 23","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_23T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_19T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","66","2.1.1","518688","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","19","19T","19","Audio item 19","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_19T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","8034","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","67","2.1.0","526724","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","19","19T","19","Audio item 19","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_19T_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3998","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","68","2.1.0","530724","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","19","19T","19","Audio item 19","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_19T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","69","2.1.1","533117","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5627","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","70","2.1.0","538745","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3016","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","4","html-slider-response","71","2.1.0","541763","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","4","4T","4","Audio item 4","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_4T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","4","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","72","2.1.1","546496","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","17978","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","73","2.1.0","564477","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","7","8","8","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","6404","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","3","html-slider-response","74","2.1.0","570883","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","12","12T","12","Audio item 12","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_12T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","3","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","75","2.1.1","578078","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","9796","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","76","2.1.0","587877","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","7","9","9","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","5481","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","77","2.1.0","593361","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F16","F16F","16","Audio item F16","F","false","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F16F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","78","2.1.1","596597","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","4761","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","79","2.1.0","601359","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","7","11","11","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","6053","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","4","html-slider-response","80","2.1.0","607415","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","33","33T","33","Audio item 33","T","true","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_33T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","4","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F6T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","81","2.1.1","612687","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F6","F6T","6","Audio item F6","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F6T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6083","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","82","2.1.0","618771","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F6","F6T","6","Audio item F6","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F6T_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3426","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","83","2.1.0","622199","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","F6","F6T","6","Audio item F6","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F6T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","84","2.1.1","626999","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","5518","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","85","2.1.0","632520","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3978","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","86","2.1.0","636500","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","39","39T","39","Audio item 39","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_39T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_9F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","87","2.1.1","640529","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","9","9F","9","Audio item 9","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","8299","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","88","2.1.0","648831","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","9","9F","9","Audio item 9","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9F_audio.webm?v=2026-05-12-native2-refresh","7","5","5","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","3847","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","7","html-slider-response","89","2.1.0","652680","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","9","9F","9","Audio item 9","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_9F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","7","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/native_1/ha77v84840_34F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","90","2.1.1","656159","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","34","34F","34","Audio item 34","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_34F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","7321","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","3","html-slider-response","91","2.1.0","663483","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","34","34F","34","Audio item 34","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_34F_audio.webm?v=2026-05-12-native2-refresh","7","3","3","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","4887","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","0","html-slider-response","92","2.1.0","668373","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","34","34F","34","Audio item 34","F","false","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_34F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","0","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_24T_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","93","2.1.1","674249","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24T_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","6980","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","94","2.1.0","681232","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24T_audio.webm?v=2026-05-12-native2-refresh","7","6","6","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","2793","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","1","html-slider-response","95","2.1.0","684027","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_24T_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","1","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","96","2.1.1","686979","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","4422","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","7","html-slider-response","97","2.1.0","691403","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","7","7","7","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","6905","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","6","html-slider-response","98","2.1.0","698310","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","16","16F","16","Audio item 16","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_16F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","6","0","14","Very easy","Very difficult"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","null","audio-keyboard-response","99","2.1.1","702629","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","","","","","","","","","","","",""
"truth_judgment","13633","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","2","html-slider-response","100","2.1.0","716266","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","7","2","2","0","14","definitely false","definitely true","","","","",""
"speaker_difficulty_rating","6176","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How easy or difficult was this speaker to understand?</div>
    </div>
  ","4","html-slider-response","101","2.1.0","722445","697cba859657746d4f1eb64f","prolific","697cba859657746d4f1eb64f","6a06508679bbd857881fcea0","6a0651c94af7038dbbf5b31e","4","accent_credibility_four_speakers","","","","","","","","","44","44F","44","Audio item 44","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_44F_audio.webm?v=2026-05-12-native2-refresh","7","","","","","","","4","0","14","Very easy","Very difficult"
